yyyymmdd,mean,top10_mean,max,std
20030718,3.5518353,56.443993,82.49,8.126078
20030719,6.9708977,100.26698,132.415,12.73039
20030720,2.831131,36.212997,51.530006,5.2156224
20030721,26.417955,100.1765,168.36499,18.085056
20030722,106.71897,219.97397,230.37495,50.92869
20030723,18.490017,46.4805,58.485,10.459667
20030724,0.6668502,6.226,7.305,1.2136378
20030725,5.4752326,42.114,49.915,6.8015723
20030726,5.4170737,52.474,75.149994,7.322628
20030727,23.138641,167.79948,256.48,29.036583
20030728,2.476121,51.331,69.88,6.5685663
20030729,4.5948963,79.645004,204.81499,10.497558
20030730,7.811369,93.71749,146.96498,12.063125
20030731,1.9759276,17.7635,26.960001,2.7932384
20030801,11.652381,102.2245,164.01999,16.223185
20030802,10.228849,64.673,88.604996,10.62029
20030803,14.758372,55.3455,61.570007,12.319214
20030804,9.85255,64.070496,74.55001,11.163077
20030805,41.450275,176.426,220.06,36.220142
20030806,45.682297,197.25998,211.48502,42.54787
20030807,44.240555,228.12003,278.59006,50.019955
20030808,18.88116,143.3735,163.34499,23.278234
20030809,24.154543,269.84503,365.87,40.263702
20030810,12.206915,158.68848,260.08502,21.492651
20030811,11.098919,89.34349,110.63501,13.605576
20030812,3.3147967,55.017006,108.775,7.662679
20030813,4.8244343,39.5225,54.714996,7.616893
20030814,7.5397716,70.953995,117.755005,11.109164
20030815,11.949851,42.922997,49.049995,7.9155474
20030816,8.189509,46.008995,56.31499,8.236344
20030817,26.398428,99.519,121.475,16.227861
20030818,33.797615,90.59799,96.935,21.22456
20030819,39.000397,104.393005,117.94501,23.650646
20030820,9.869126,41.9475,75.55499,8.280351
20030821,8.980599,56.5235,63.484993,10.638605
20030822,80.02956,239.45451,322.695,39.414333
20030823,37.1178,187.92949,199.895,36.099503
20030824,3.5569243,24.870998,27.839996,4.558578
20030825,3.6335168,41.189495,54.875,6.821128
20030826,9.84052,66.2115,80.34499,12.164895
20030827,3.155298,30.456501,39.434998,5.5181613
20030828,19.750872,133.136,221.62999,24.827488
20030829,11.762138,94.664,175.45499,14.461116
20030830,13.073675,60.503498,68.549995,11.905444
20030831,12.490803,83.20699,99.60498,16.62881
20030901,18.886408,82.747505,109.645,16.613485
20030902,26.070879,108.45549,115.715,25.016113
20030903,26.108776,127.10901,153.055,28.72022
20030904,13.766885,83.57399,97.135,15.7795
20030905,15.397401,140.51547,187.57501,20.72376
20030906,2.0936456,30.748499,75.81,4.0802007
20030907,2.8087003,30.638,45.059998,4.834899
20030908,3.096617,30.423,45.939995,4.6547937
20030909,7.208402,41.1795,61.500004,8.077195
20030910,13.076215,74.111496,83.600006,14.742311
20030911,12.252967,80.812,145.21501,15.625751
20030912,15.289141,62.383995,82.65499,12.791863
20030913,16.509909,68.565994,79.64997,13.681492
20030914,8.474815,71.188,85.285,11.364334
20030915,1.4614536,12.5875,18.35,2.2425063
20030916,4.2143555,41.4655,73.76501,6.9677143
20030917,22.397732,167.00699,283.82498,26.52843
20030918,47.563152,256.60297,331.75494,43.776184
20030919,7.1514883,35.184498,40.515,7.9137006
20030920,3.667877,30.355999,38.194992,5.3879
20030921,4.8055553,26.532501,31.579998,4.741342
20030922,5.0205503,56.188,82.674995,8.138547
20030923,10.685476,118.1805,182.19,17.972513
20030924,4.1953125,35.772,59.264996,6.158966
20030925,8.064008,54.525494,79.93,10.487561
20030926,5.9938245,41.350002,73.1,7.296378
20030927,10.271125,84.36199,106.935005,13.430294
20030928,10.007133,72.0885,85.49499,14.997233
20030929,2.5340774,23.886501,26.615,4.557005
20030930,0.12566467,3.1869998,4.2650003,0.41505954
20040401,0.2776736,16.380499,24.714998,1.7902659
20040402,0.4648661,23.255001,35.734997,2.617382
20040403,0.24640378,14.1965,19.77,1.5622367
20040404,0.8143552,18.491999,23.114998,2.753813
20040405,0.2683631,8.78,17.11,1.1152959
20040406,0.75300103,22.5135,33.920002,2.8156946
20040407,0.8598959,19.183,30.140001,2.5559351
20040408,1.359861,25.8475,34.325,3.985371
20040409,0.874246,20.989,25.425001,2.7786963
20040410,0.2732341,10.4605,17.439999,1.2508894
20040411,0.29623017,10.632501,13.35,1.2898557
20040412,0.08372519,4.6105003,6.18,0.5238059
20040413,0.114965275,4.282,7.0249996,0.52038646
20040414,0.37269348,9.948,12.594999,1.4589043
20040415,0.26878968,9.555,13.174999,1.2027315
20040416,0.10394344,7.188999,14.109999,0.8408341
20040417,0.25800592,8.2595,11.38,1.0813874
20040418,1.7992907,32.596,40.575,5.5118313
20040419,0.7832986,18.5775,26.349998,2.6442215
20040420,0.3488095,11.0845,15.264999,1.3432683
20040421,0.5246676,15.7435,22.935,2.039873
