yyyymmdd,mean,top10_mean,max,std
20030910,8.674969,41.0385,44.95001,9.732115
20030911,7.9508495,58.390003,66.51501,12.285346
20030912,27.563244,61.080498,64.67999,14.160422
20030913,18.047043,67.354004,73.874985,15.670552
20030914,7.627925,48.276,59.615005,8.874278
20030915,25.404312,94.68949,116.91498,18.40656
20030916,6.0744696,21.7705,34.920002,4.354218
20030917,9.058183,30.670502,33.385,7.0094857
20030918,9.539182,42.341,56.41,8.539497
20030919,3.1808736,32.8985,49.59999,6.2695904
20030920,7.298229,70.532,119.925,13.507392
20030921,0.17884555,2.6455002,4.4700003,0.45518598
20030922,0.22978939,3.4854999,5.515,0.58514947
20030923,16.257301,61.954,71.865,14.363298
20030924,7.4312086,24.206,26.095,5.501718
20030925,12.521754,47.8895,61.175,9.306828
20030926,2.5485492,14.008,16.749998,2.8588407
20030927,28.971529,87.68249,96.74,16.275276
20030928,2.86422,26.332998,37.855,4.1698318
20030929,1.5856006,16.93,19.469997,3.2521734
20030930,9.337386,73.768,169.86,15.917195
20040401,6.664368,54.9965,76.58,10.262245
20040402,1.5641264,19.484,29.594997,3.2186546
20040403,16.758572,84.32449,98.42999,19.181387
20040404,4.017972,29.064999,40.139996,5.754755
20040405,6.169711,57.6115,86.41499,9.6196
20040406,11.971958,46.96,62.844997,10.227353
20040407,3.8626516,17.692501,20.55,3.6691937
20040408,1.0080811,8.631999,16.185001,1.5325558
20040409,2.0395322,35.726997,61.55,5.8117647
20040410,1.161287,16.1815,28.570002,2.7262757
20040411,9.936522,39.060497,47.585003,7.529427
20040412,6.418837,49.276,55.024994,8.529392
20040413,42.526863,119.80751,142.43001,25.249943
20040414,3.6352417,51.183,60.61999,8.287134
20040415,8.087192,69.96449,95.635,15.3246
20040416,9.280359,48.511497,57.924995,12.560979
20040417,13.517183,55.252495,60.409996,12.106745
20040418,1.2854446,15.855501,27.455,2.7553926
20040419,7.475335,68.1865,78.054985,12.846174
20040420,15.355497,55.060997,67.85499,12.501008
20040421,16.134266,83.56899,114.41499,16.701763
20040422,2.8551326,18.483501,23.985,3.758968
20040423,13.608003,97.2185,109.295,22.11425
